134 4413
96 130 5087
96 131 6223
96 133 6190
97 98 188
97 100 370
97 101 6216
97 102 5699
97 105 499
97 108 3715
97 110 3204
97 111 1420
97 112 1975
97 113 8316
97 114 8389
97 116 7401
97 117 4581
97 119 2377
97 120 6435
97 121 7696
97 122 343
97 124 346
97 126 6333
97 127 3046
97 128 539
97 129 3486
97 130 3834
97 131 932
98 100 4836
98 102 1392
98 103 5366
98 105 9745
98 106 4893
98 107 8823
98 108 6420
98 109 3784
98 112 4855
98 116 286
98 120 9755
98 122 8320
98 123 4449
98 124 4808
98 125 5538
98 126 55
98 129 9945
98 130 9741
98 131 1928
98 132 6710
98 133 7363
99 102 2539
99 103 8757
99 105 2296
99 107 9978
99 109 3114
99 110 397
99 113 3395
99 114 2323
99 115 3861
99 119 7424
99 120 5411
99 123 1421
99 124 562
99 126 6576
99 127 4349
99 128 1051
99 130 8419
99 132 9658
99 133 876
100 102 7438
100 105 7991
100 108 9928
100 110 6784
100 111 7878
100 113 6107
100 115 930
100 120 7180
100 122 4860
100 125 6355
100 126 9737
100 128 886
100 133 748
101 102 9870
101 103 7512
101 105 7285
101 108 801
101 109 6389
101 112 4584
101 120 4323
101 121 4619
101 125 8730
101 129 4247
101 130 4030
101 131 2342
102 107 4173
102 108 122
102 114 8227
102 121 9887
102 122 7977
102 123 9821
102 124 9092
102 126 5886
102 127 4177
102 129 3224
102 130 6654
102 131 4189
102 132 5451
102 133 8650
103 104 4277
103 107 3123
103 108 7003
103 109 7460
103 110 3994
103 111 5181
103 114 5609
103 115 2226
103 116 1771
103 119 3997
103 120 1708
103 122 2380
103 123 9455
103 124 8293
103 126 8720
103 127 6168
103 128 5329
103 129 6836
103 132 1804
103 133 7361
104 106 9653
104 108 5331
104 109 8840
104 113 6119
104 114 5682
104 115 3406
104 120 9938
104 123 9219
104 125 8755
104 127 3816
104 128 904
104 129 4775
104 130 1549
104 131 5380
104 132 5157
104 133 4858
105 106 7045
105 107 977
105 112 3719
105 114 3428
105 115 5226
105 116 9006
105 117 6665
105 118 6775
105 119 3125
105 120 4356
105 121 6524
105 122 3986
105 124 5043
105 125 7300
105 126 1910
105 130 5662
105 132 8403
106 109 2632
106 110 7200
106 112 2504
106 114 3325
106 115 7842
106 118 7678
106 121 7978
106 124 8945
106 126 957
106 127 1712
106 128 2471
106 130 7004
106 131 1295
106 132 9721
107 108 6012
107 109 7970
107 111 2942
107 112 7497
107 113 2344
107 115 9246
107 116 4217
107 117 2075
107 118 5388
107 119 9716
107 120 7040
107 123 3488
107 125 6040
107 128 8911
107 129 2414
107 130 620
108 109 7300
108 111 3596
108 113 8906
108 114 9642
108 117 9817
108 118 3151
108 119 7845
108 120 838
108 121 5240
108 122 2104
108 125 5147
108 127 7570
108 128 2783
108 129 527
108 133 894
109 110 7525
109 111 7826
109 112 8350
109 113 1223
109 114 4105
109 116 1822
109 118 6404
109 120 4095
109 124 3145
109 126 576
109 128 4186
109 129 5546
109 131 632
110 112 5153
110 114 5421
110 115 6127
110 116 8054
110 117 7251
110 118 2677
110 121 2996
110 123 916
110 124 8203
110 125 1418
110 127 9398
110 132 8927
110 133 350
111 112 5890
111 114 6091
111 122 3115
111 123 7449
111 124 564
111 126 9400
111 128 5900
111 129 9232
111 132 4505
112 113 8994
112 114 9227
112 117 932
112 119 9268
112 121 3477
112 124 1104
112 125 64
112 127 949
112 128 3403
112 129 2306
112 130 1771
112 131 1875
112 132 8899
113 114 9555
113 115 8733
113 117 2169
113 118 6557
113 120 7079
113 121 3337
113 126 1213
113 128 3025
113 130 3041
113 131 2772
114 115 5678
114 117 2458
114 121 7903
114 122 9263
114 126 2283
114 127 3674
114 129 6790
114 130 7097
114 131 5236
114 132 7117
114 133 7012
115 119 9988
115 122 7570
115 123 2165
115 124 5488
115 126 4855
115 127 4372
115 130 7476
115 131 3873
115 132 6367
115 133 4699
116 117 7017
116 121 5830
116 122 589
116 123 4008
116 124 7655
116 125 2792
116 127 1
117 119 7701
117 121 2103
117 123 599
117 124 4115
117 125 6169
117 126 5376
117 127 1288
117 131 969
117 132 1326
117 133 9549
118 120 9535
118 121 2272
118 125 1893
118 128 3493
118 129 6267
118 133 5915
119 120 7602
119 121 4880
119 122 3940
119 127 3931
119 128 4510
119 129 6193
119 132 1277
120 121 4766
120 124 6532
120 126 2135
120 129 5140
120 130 6602
120 131 317
120 133 3231
121 124 3938
121 126 8078
121 127 9518
121 129 4607
121 131 5254
121 132 3867
121 133 70
122 123 6264
122 128 1487
122 129 1023
122 130 2292
122 131 919
122 132 1325
123 127 6370
123 129 7885
123 131 6377
124 126 1390
124 127 6883
124 128 757
124 130 7096
124 133 7368
125 129 8900
125 130 9689
125 133 9544
126 127 3716
126 129 8278
126 131 4693
127 129 280
127 130 8801
127 131 798
128 130 6577
128 131 2738
128 132 7654
128 133 697
129 132 625
130 132 4294
130 133 2739
131 132 9449
131 133 671
1
2
3
4
5
6
7
8
9
10
11
12
-1
